,date,close,open,high,low
1966,2016-12-12,5412.54,5428.22,5434.9,5394.42
1967,2016-12-09,5444.5,5436.11,5450.16,5427.12
1968,2016-12-08,5417.36,5394.15,5425.52,5389.1
1969,2016-12-07,5393.76,5322.67,5397.93,5307.31
1970,2016-12-06,5333.0,5317.74,5333.99,5299.94
1971,2016-12-05,5308.89,5283.58,5321.09,5269.57
1972,2016-12-02,5255.65,5249.02,5274.54,5239.27
1973,2016-12-01,5251.11,5323.88,5326.34,5238.21
1974,2016-11-30,5323.68,5391.35,5393.15,5323.68
1975,2016-11-29,5379.92,5370.98,5403.86,5360.56
1976,2016-11-28,5368.81,5387.92,5396.27,5364.91
1977,2016-11-25,5398.92,5388.49,5398.92,5379.28
1978,2016-11-23,5380.68,5366.55,5380.68,5350.68
1979,2016-11-22,5386.35,5384.75,5392.26,5365.6
1980,2016-11-21,5368.86,5336.78,5369.83,5334.16
1981,2016-11-18,5321.51,5340.97,5346.8,5315.53
1982,2016-11-17,5333.97,5295.07,5334.05,5288.16
1983,2016-11-16,5294.58,5253.74,5299.63,5251.88
1984,2016-11-15,5275.62,5241.35,5287.06,5236.25
1985,2016-11-14,5218.4,5246.33,5247.17,5192.04
1986,2016-11-11,5237.11,5191.82,5241.08,5179.64
1987,2016-11-10,5208.8,5283.48,5302.68,5145.32
1988,2016-11-09,5251.07,5143.86,5258.99,5143.86
1989,2016-11-08,5193.49,5154.99,5214.17,5145.3
1990,2016-11-07,5166.17,5128.99,5169.41,5122.77
1991,2016-11-04,5046.37,5034.41,5087.51,5034.41
1992,2016-11-03,5058.41,5104.7,5115.06,5053.52
1993,2016-11-02,5105.57,5147.28,5156.7,5097.56
1994,2016-11-01,5153.58,5199.77,5201.13,5112.32
1995,2016-10-31,5189.13,5205.09,5206.7,5186.56
1996,2016-10-28,5190.1,5203.7,5232.35,5178.76
1997,2016-10-27,5215.97,5272.19,5274.12,5211.75
1998,2016-10-26,5250.27,5256.4,5280.85,5237.05
1999,2016-10-25,5283.4,5306.47,5310.27,5278.57
2000,2016-10-24,5309.83,5290.31,5311.5,5289.23
2001,2016-10-21,5257.4,5238.65,5259.13,5225.76
2002,2016-10-20,5241.83,5238.2,5252.1,5216.04
2003,2016-10-19,5246.41,5240.33,5253.83,5234.25
2004,2016-10-18,5243.84,5255.32,5264.27,5239.44
2005,2016-10-17,5199.82,5213.69,5219.98,5196.03
2006,2016-10-14,5214.16,5241.26,5258.88,5213.37
2007,2016-10-13,5213.33,5200.3,5228.26,5169.76
2008,2016-10-12,5239.02,5247.91,5257.18,5228.77
2009,2016-10-11,5246.79,5321.82,5321.82,5227.43
2010,2016-10-10,5328.67,5318.46,5340.52,5317.73
2011,2016-10-07,5292.4,5314.92,5315.65,5266.8
2012,2016-10-06,5306.85,5306.59,5315.73,5281.47
2013,2016-10-05,5316.02,5305.28,5330.81,5304.06
2014,2016-10-04,5289.66,5313.49,5323.6,5271.7
2015,2016-10-03,5300.87,5300.29,5308.6,5281.95
2016,2016-09-30,5312.0,5288.87,5325.88,5277.88
2017,2016-09-29,5269.15,5311.31,5317.0,5254.52
2018,2016-09-28,5318.55,5312.73,5320.62,5284.84
2019,2016-09-27,5305.71,5254.18,5306.81,5251.32
2020,2016-09-26,5257.49,5275.73,5282.27,5254.96
2021,2016-09-23,5305.75,5327.43,5329.71,5301.63
2022,2016-09-22,5339.52,5323.26,5342.88,5320.93
2023,2016-09-21,5295.18,5263.65,5299.4,5233.94
2024,2016-09-20,5241.35,5256.19,5265.18,5235.42
2025,2016-09-19,5235.03,5263.55,5281.07,5222.91
2026,2016-09-16,5244.57,5238.71,5248.6,5218.97
2027,2016-09-15,5249.69,5178.1,5254.78,5176.25
2028,2016-09-14,5173.77,5160.21,5201.34,5159.55
2029,2016-09-13,5155.25,5181.14,5195.03,5131.27
2030,2016-09-12,5211.89,5098.03,5217.88,5097.8
2031,2016-09-09,5125.91,5217.95,5225.93,5125.91
2032,2016-09-08,5259.48,5269.96,5271.01,5248.41
2033,2016-09-07,5283.93,5274.23,5287.61,5261.92
2034,2016-09-06,5275.91,5259.99,5275.91,5244.0
2035,2016-09-02,5249.9,5249.66,5263.39,5231.02
2036,2016-09-01,5227.21,5218.28,5229.94,5189.36
2037,2016-08-31,5213.22,5216.42,5219.89,5191.18
2038,2016-08-30,5222.99,5229.88,5241.62,5205.61
2039,2016-08-29,5232.33,5223.8,5245.12,5222.34
2040,2016-08-26,5218.92,5219.05,5253.39,5191.86
2041,2016-08-25,5212.2,5207.61,5230.59,5201.64
2042,2016-08-24,5217.69,5254.42,5262.99,5205.64
2043,2016-08-23,5260.08,5265.78,5275.74,5257.9
2044,2016-08-22,5244.6,5231.46,5252.13,5224.63
2045,2016-08-19,5238.38,5229.87,5245.81,5217.65
2046,2016-08-18,5240.15,5226.45,5243.17,5221.84
2047,2016-08-17,5228.66,5228.44,5230.09,5197.23
2048,2016-08-16,5227.11,5247.96,5248.26,5226.78
2049,2016-08-15,5262.02,5242.18,5271.36,5241.14
2050,2016-08-12,5232.89,5219.66,5233.34,5215.54
2051,2016-08-11,5228.4,5222.15,5235.29,5211.25
2052,2016-08-10,5204.58,5227.95,5227.96,5193.8
2053,2016-08-09,5225.48,5216.21,5238.54,5214.95
2054,2016-08-08,5213.14,5223.54,5228.4,5202.18
2055,2016-08-05,5221.12,5190.71,5227.23,5186.25
2056,2016-08-04,5166.25,5158.02,5174.0,5145.39
2057,2016-08-03,5159.74,5133.24,5159.74,5128.44
2058,2016-08-02,5137.73,5177.53,5181.02,5109.8
2059,2016-08-01,5184.2,5167.42,5199.13,5158.93
2060,2016-07-29,5162.13,5162.15,5175.81,5140.05
2061,2016-07-28,5154.98,5144.82,5160.16,5130.75
2062,2016-07-27,5139.81,5143.84,5151.06,5120.66
2063,2016-07-26,5110.05,5095.61,5122.3,5084.18
2064,2016-07-25,5097.63,5096.99,5100.72,5082.66
2065,2016-07-22,5100.16,5078.12,5103.52,5064.11
2066,2016-07-21,5073.9,5093.97,5102.78,5061.11
2067,2016-07-20,5089.93,5061.6,5098.25,5053.92
2068,2016-07-19,5036.37,5038.22,5052.24,5028.24
2069,2016-07-18,5055.78,5034.99,5063.53,5030.13
2070,2016-07-15,5029.59,5041.19,5044.81,5018.52
2071,2016-07-14,5034.06,5041.95,5045.18,5025.15
2072,2016-07-13,5005.73,5036.32,5036.38,5002.82
2073,2016-07-12,5022.82,5017.99,5032.1,5009.68
2074,2016-07-11,4988.64,4976.54,5002.5,4976.54
2075,2016-07-08,4956.76,4906.66,4959.0,4901.27
2076,2016-07-07,4876.81,4867.47,4889.01,4853.68
2077,2016-07-06,4859.16,4799.32,4861.05,4786.01
2078,2016-07-05,4822.9,4837.06,4839.13,4797.29
2079,2016-07-01,4862.57,4837.18,4880.17,4837.17
2080,2016-06-30,4842.67,4793.75,4843.11,4774.52
2081,2016-06-29,4779.25,4732.93,4787.59,4732.34
2082,2016-06-28,4691.87,4643.93,4692.98,4643.93
2083,2016-06-27,4594.44,4664.43,4665.04,4574.25
2084,2016-06-24,4707.98,4715.79,4798.22,4698.42
2085,2016-06-23,4910.04,4872.19,4910.04,4859.4
2086,2016-06-22,4833.32,4846.68,4875.93,4830.0
2087,2016-06-21,4843.76,4845.08,4852.19,4826.59
2088,2016-06-20,4837.21,4856.69,4882.15,4834.51
2089,2016-06-17,4800.34,4835.02,4835.02,4792.34
2090,2016-06-16,4844.91,4809.69,4847.86,4778.78
2091,2016-06-15,4834.93,4855.08,4868.16,4830.33
2092,2016-06-14,4843.55,4836.67,4863.01,4811.93
2093,2016-06-13,4848.44,4868.51,4894.85,4844.94
2094,2016-06-10,4894.55,4915.15,4917.92,4880.61
2095,2016-06-09,4958.62,4954.15,4965.49,4940.55
2096,2016-06-08,4974.64,4970.01,4979.66,4956.79
2097,2016-06-07,4961.75,4972.13,4979.38,4960.28
2098,2016-06-06,4968.71,4950.46,4980.14,4944.87
2099,2016-06-03,4942.52,4958.1,4958.65,4909.21
2100,2016-06-02,4971.36,4941.25,4971.36,4924.23
2101,2016-06-01,4952.25,4928.97,4958.98,4923.2
2102,2016-05-31,4948.05,4938.48,4951.45,4923.03
2103,2016-05-27,4933.5,4904.05,4933.5,4902.5
2104,2016-05-26,4901.77,4897.78,4909.38,4887.27
2105,2016-05-25,4894.89,4877.18,4905.45,4872.42
2106,2016-05-24,4861.06,4792.85,4865.99,4792.63
2107,2016-05-23,4765.78,4771.57,4792.64,4763.91
2108,2016-05-20,4769.56,4729.44,4781.7,4729.0
2109,2016-05-19,4712.53,4717.36,4735.27,4678.38
2110,2016-05-18,4739.12,4705.78,4762.28,4704.49
2111,2016-05-17,4715.73,4768.85,4776.15,4703.39
2112,2016-05-16,4775.46,4728.86,4791.25,4724.73
2113,2016-05-13,4717.68,4731.07,4759.29,4708.26
2114,2016-05-12,4737.33,4778.19,4779.46,4710.17
2115,2016-05-11,4760.69,4799.3,4812.19,4760.36
2116,2016-05-10,4809.88,4768.91,4811.3,4758.2
2117,2016-05-09,4750.21,4736.35,4771.94,4735.06
2118,2016-05-06,4736.16,4695.9,4736.16,4684.28
2119,2016-05-05,4717.09,4742.42,4744.55,4709.75
2120,2016-05-04,4725.64,4735.28,4751.64,4713.91
2121,2016-05-03,4763.22,4780.88,4791.43,4749.71
2122,2016-05-02,4817.59,4786.55,4821.57,4768.28
2123,2016-04-29,4775.36,4805.79,4807.89,4740.84
2124,2016-04-28,4805.29,4857.6,4889.16,4796.32
2125,2016-04-27,4863.14,4855.37,4872.91,4826.38
2126,2016-04-26,4888.28,4903.81,4915.0,4875.42
2127,2016-04-25,4895.79,4891.48,4904.87,4878.37
2128,2016-04-22,4906.23,4898.24,4921.66,4872.02
2129,2016-04-21,4945.89,4949.12,4966.61,4932.64
2130,2016-04-20,4948.13,4941.99,4969.32,4928.29
2131,2016-04-19,4940.33,4968.3,4968.67,4915.52
2132,2016-04-18,4960.02,4919.36,4960.79,4915.63
2133,2016-04-15,4938.22,4938.83,4950.43,4925.46
2134,2016-04-14,4945.89,4947.62,4961.3,4931.81
2135,2016-04-13,4947.42,4904.79,4951.91,4903.6
2136,2016-04-12,4872.09,4838.82,4879.6,4808.91
2137,2016-04-11,4833.4,4873.39,4897.55,4833.4
2138,2016-04-08,4850.69,4883.99,4892.6,4835.36
2139,2016-04-07,4848.37,4893.57,4901.49,4831.49
2140,2016-04-06,4920.72,4849.58,4921.51,4849.28
2141,2016-04-05,4843.93,4855.9,4872.7,4838.62
2142,2016-04-04,4891.8,4911.21,4917.75,4885.17
2143,2016-04-01,4914.54,4842.55,4917.09,4832.06
2144,2016-03-31,4869.85,4869.57,4891.3,4864.41
2145,2016-03-30,4869.29,4875.46,4899.14,4859.35
2146,2016-03-29,4846.62,4756.55,4849.31,4749.78
2147,2016-03-28,4766.79,4785.25,4787.39,4760.01
2148,2016-03-24,4773.5,4743.36,4773.5,4734.77
2149,2016-03-23,4768.86,4813.87,4816.67,4765.37
2150,2016-03-22,4821.66,4783.6,4835.6,4781.71
2151,2016-03-21,4808.87,4787.31,4814.85,4785.38
2152,2016-03-18,4795.65,4784.63,4804.58,4772.41
2153,2016-03-17,4774.99,4752.62,4788.09,4737.97
2154,2016-03-16,4763.97,4717.88,4774.78,4716.45
2155,2016-03-15,4728.67,4731.14,4735.27,4712.07
2156,2016-03-14,4750.28,4733.39,4762.27,4731.51
2157,2016-03-11,4748.47,4712.38,4748.79,4700.91
2158,2016-03-10,4662.16,4691.2,4716.14,4607.99
2159,2016-03-09,4674.38,4666.42,4676.47,4642.42
2160,2016-03-08,4648.82,4676.22,4695.04,4642.86
2161,2016-03-07,4708.25,4690.88,4731.19,4674.82
2162,2016-03-04,4717.02,4715.76,4746.65,4687.94
2163,2016-03-03,4707.42,4698.38,4707.72,4674.46
2164,2016-03-02,4703.42,4683.8,4703.58,4665.93
2165,2016-03-01,4689.6,4596.01,4689.6,4581.75
2166,2016-02-29,4557.95,4585.3,4619.9,4557.46
2167,2016-02-26,4590.47,4615.14,4618.85,4580.78
2168,2016-02-25,4582.2,4554.73,4582.2,4516.89
2169,2016-02-24,4542.61,4453.93,4547.64,4425.72
2170,2016-02-23,4503.58,4550.05,4558.06,4500.94
2171,2016-02-22,4570.61,4548.31,4576.47,4546.55
2172,2016-02-19,4504.43,4464.67,4513.15,4455.1
2173,2016-02-18,4487.54,4548.1,4548.47,4482.77
2174,2016-02-17,4534.06,4471.66,4540.78,4463.51
2175,2016-02-16,4435.96,4397.95,4435.96,4376.52
2176,2016-02-12,4337.51,4307.29,4340.13,4274.15
2177,2016-02-11,4266.84,4218.81,4293.22,4209.76
2178,2016-02-10,4283.59,4318.28,4369.62,4280.73
2179,2016-02-09,4268.76,4224.87,4329.61,4222.48
2180,2016-02-08,4283.75,4288.02,4301.53,4212.81
2181,2016-02-05,4363.14,4491.48,4493.19,4350.37
2182,2016-02-04,4509.56,4492.48,4545.52,4463.99
2183,2016-02-03,4504.24,4543.82,4547.32,4424.47
2184,2016-02-02,4516.95,4588.69,4589.9,4503.12
2185,2016-02-01,4620.37,4587.59,4636.93,4565.37
2186,2016-01-29,4613.95,4512.09,4613.95,4511.3
2187,2016-01-28,4506.68,4533.81,4533.81,4447.5
2188,2016-01-27,4468.17,4548.87,4568.85,4450.83
2189,2016-01-26,4567.67,4537.04,4583.21,4503.53
2190,2016-01-25,4518.49,4574.59,4590.44,4514.78
2191,2016-01-22,4591.18,4557.39,4591.18,4540.27
2192,2016-01-21,4472.06,4480.7,4537.15,4432.02
2193,2016-01-20,4471.69,4405.22,4514.92,4313.39
2194,2016-01-19,4476.95,4548.05,4550.57,4430.77
2195,2016-01-15,4488.42,4464.37,4520.45,4419.41
2196,2016-01-14,4615.0,4545.37,4650.55,4470.59
2197,2016-01-13,4526.06,4706.02,4713.98,4517.56
2198,2016-01-12,4685.92,4681.54,4714.8,4618.03
2199,2016-01-11,4637.99,4673.44,4683.02,4573.78
2200,2016-01-08,4643.63,4722.02,4742.57,4637.85
2201,2016-01-07,4689.43,4736.4,4788.02,4688.17
2202,2016-01-06,4835.76,4813.76,4866.04,4804.69
2203,2016-01-05,4891.43,4917.84,4926.73,4872.74
2204,2016-01-04,4903.09,4897.65,4903.09,4846.98
2205,2015-12-31,5007.41,5047.04,5058.06,5007.01
2206,2015-12-30,5065.85,5101.18,5102.35,5065.68
2207,2015-12-29,5107.94,5066.52,5116.99,5065.89
2208,2015-12-28,5040.99,5032.29,5041.27,4999.07
2209,2015-12-25,5048.49,0.0,0.0,0.0
2210,2015-12-24,5048.49,5046.19,5063.28,5043.65
2211,2015-12-23,5045.93,5025.55,5046.09,5020.44
2212,2015-12-22,5001.11,4988.68,5007.77,4964.08
2213,2015-12-21,4968.92,4957.53,4968.92,4928.93
2214,2015-12-18,4923.08,4982.58,4996.49,4921.33
2215,2015-12-17,5002.55,5087.17,5088.58,5002.55
2216,2015-12-16,5071.13,5033.48,5078.99,4992.63
2217,2015-12-15,4995.36,4991.21,5026.54,4986.99
2218,2015-12-14,4952.23,4932.61,4953.6,4871.59
2219,2015-12-11,4933.47,4979.77,4996.19,4928.67
2220,2015-12-10,5045.17,5026.3,5075.65,5019.31
2221,2015-12-09,5022.87,5077.21,5106.37,5000.12
2222,2015-12-08,5098.24,5050.52,5111.73,5045.73
2223,2015-12-07,5101.81,5139.46,5139.78,5082.23
2224,2015-12-04,5142.27,5050.93,5147.0,5043.49
2225,2015-12-03,5037.53,5143.16,5144.6,5011.72
2226,2015-12-02,5123.22,5158.82,5176.77,5117.15
2227,2015-12-01,5156.31,5129.64,5156.31,5120.17
2228,2015-11-30,5108.67,5139.58,5141.36,5098.7
2229,2015-11-27,5127.52,5121.93,5134.35,5108.51
2230,2015-11-26,5116.14,0.0,0.0,0.0
2231,2015-11-25,5116.14,5106.87,5124.09,5101.18
2232,2015-11-24,5102.81,5070.66,5110.75,5050.14
2233,2015-11-23,5102.48,5106.72,5128.08,5084.85
2234,2015-11-20,5104.92,5096.96,5112.46,5094.32
2235,2015-11-19,5073.64,5078.67,5092.46,5067.27
2236,2015-11-18,5075.2,5004.6,5078.8,5001.67
2237,2015-11-17,4986.02,4991.71,5023.45,4975.74
2238,2015-11-16,4984.62,4916.14,4984.91,4908.66
2239,2015-11-13,4927.88,4980.86,4989.06,4925.35
2240,2015-11-12,5005.08,5043.1,5062.49,5004.46
2241,2015-11-11,5067.02,5098.13,5111.19,5066.68
2242,2015-11-10,5083.24,5068.55,5086.88,5051.22
2243,2015-11-09,5095.3,5128.94,5133.44,5066.1
2244,2015-11-06,5147.12,5124.04,5147.12,5092.87
2245,2015-11-05,5127.74,5144.15,5154.86,5098.49
2246,2015-11-04,5142.48,5155.62,5162.57,5122.78
2247,2015-11-03,5145.13,5114.31,5163.47,5109.68
2248,2015-11-02,5127.15,5065.64,5130.51,5061.47
2249,2015-10-30,5053.75,5079.76,5085.22,5053.75
2250,2015-10-29,5074.27,5071.04,5084.63,5066.89
2251,2015-10-28,5095.69,5040.38,5095.69,5019.6
2252,2015-10-27,5030.15,5018.99,5040.08,5009.07
2253,2015-10-26,5034.7,5030.8,5045.16,5012.74
2254,2015-10-23,5031.86,5024.38,5048.55,4999.54
2255,2015-10-22,4920.05,4875.96,4926.99,4861.8
2256,2015-10-21,4840.12,4903.98,4904.85,4836.46
2257,2015-10-20,4880.97,4900.02,4909.37,4866.6
2258,2015-10-19,4905.47,4873.54,4915.49,4865.83
2259,2015-10-16,4886.69,4872.36,4886.95,4851.28
2260,2015-10-15,4870.1,4799.43,4870.1,4795.29
2261,2015-10-14,4782.85,4801.35,4820.09,4771.62
2262,2015-10-13,4796.61,4809.24,4858.28,4793.92
2263,2015-10-12,4838.64,4839.79,4846.74,4818.17
2264,2015-10-09,4830.47,4817.28,4841.38,4804.59
2265,2015-10-08,4810.79,4775.06,4819.07,4737.93
2266,2015-10-07,4791.15,4775.05,4791.15,4728.71
2267,2015-10-06,4748.36,4767.63,4783.37,4711.79
2268,2015-10-05,4781.26,4742.13,4785.91,4740.24
2269,2015-10-02,4707.78,4566.13,4707.78,4552.34
2270,2015-10-01,4627.08,4624.46,4628.23,4559.21
2271,2015-09-30,4620.16,4574.38,4620.16,4559.18
2272,2015-09-29,4517.32,4551.04,4596.06,4487.06
2273,2015-09-28,4543.97,4665.06,4665.21,4529.41
2274,2015-09-25,4686.5,4782.41,4785.22,4659.48
2275,2015-09-24,4734.48,4717.89,4746.21,4670.12
2276,2015-09-23,4752.74,4764.69,4780.64,4735.13
2277,2015-09-22,4756.72,4762.29,4776.28,4716.91
2278,2015-09-21,4828.95,4851.98,4881.46,4795.91
2279,2015-09-18,4827.23,4828.71,4878.71,4819.09
2280,2015-09-17,4893.95,4884.11,4960.87,4880.5
2281,2015-09-16,4889.24,4860.43,4893.44,4848.15
2282,2015-09-15,4860.52,4819.32,4872.35,4802.09
2283,2015-09-14,4805.76,4831.98,4832.0,4791.08
2284,2015-09-11,4822.34,4770.73,4822.34,4763.15
2285,2015-09-10,4796.25,4749.96,4826.33,4746.52
2286,2015-09-09,4756.53,4856.27,4862.88,4746.73
2287,2015-09-08,4811.93,4769.72,4815.04,4754.89
2288,2015-09-07,4683.92,0.0,0.0,0.0
2289,2015-09-04,4683.92,4670.35,4712.67,4657.82
2290,2015-09-03,4733.5,4763.1,4800.18,4721.91
2291,2015-09-02,4749.98,4704.42,4749.98,4659.41
2292,2015-09-01,4636.1,4673.61,4722.13,4614.91
2293,2015-08-31,4776.51,4798.68,4824.61,4763.42
2294,2015-08-28,4828.32,4792.11,4836.78,4788.38
2295,2015-08-27,4812.71,4761.05,4818.71,4721.79
2296,2015-08-26,4697.54,4633.51,4703.97,4530.03
2297,2015-08-25,4506.49,4687.27,4689.54,4506.1
2298,2015-08-24,4526.25,4351.61,4694.9,4292.14
2299,2015-08-21,4706.04,4801.04,4856.75,4706.04
2300,2015-08-20,4877.49,4973.49,4986.51,4877.49
2301,2015-08-19,5019.05,5039.03,5060.93,4992.85
2302,2015-08-18,5059.35,5082.17,5085.14,5054.97
2303,2015-08-17,5091.7,5032.34,5092.69,5022.42
2304,2015-08-14,5048.24,5025.92,5051.89,5012.61
2305,2015-08-13,5033.56,5050.94,5071.46,5029.61
2306,2015-08-12,5044.39,4994.52,5055.75,4945.79
2307,2015-08-11,5036.79,5069.16,5089.33,5013.45
2308,2015-08-10,5101.8,5081.72,5112.47,5081.11
2309,2015-08-07,5043.54,5043.97,5055.56,5006.15
2310,2015-08-06,5056.44,5146.63,5149.93,5035.41
2311,2015-08-05,5139.94,5132.77,5175.26,5131.86
2312,2015-08-04,5105.55,5110.96,5125.9,5092.46
2313,2015-08-03,5115.38,5134.34,5143.08,5082.32
2314,2015-07-31,5128.28,5148.18,5155.02,5122.37
2315,2015-07-30,5128.78,5100.3,5135.65,5070.62
2316,2015-07-29,5111.73,5097.86,5117.84,5080.04
2317,2015-07-28,5089.21,5063.44,5097.69,5025.61
2318,2015-07-27,5039.78,5055.92,5072.88,5032.69
2319,2015-07-24,5088.63,5166.91,5167.54,5084.51
2320,2015-07-23,5146.41,5180.33,5197.0,5137.64
2321,2015-07-22,5171.77,5146.03,5184.74,5145.78
2322,2015-07-21,5208.12,5219.2,5229.0,5196.3
2323,2015-07-20,5218.86,5223.18,5231.94,5201.49
2324,2015-07-17,5210.14,5196.11,5210.16,5183.23
2325,2015-07-16,5163.18,5138.18,5163.18,5128.56
2326,2015-07-15,5098.94,5111.11,5125.32,5088.12
2327,2015-07-14,5104.89,5077.12,5116.52,5075.12
2328,2015-07-13,5071.51,5037.27,5074.81,5036.68
2329,2015-07-10,4997.7,4981.24,5008.05,4966.51
2330,2015-07-09,4922.4,4976.15,4982.19,4920.4
2331,2015-07-08,4909.76,4953.98,4965.45,4901.51
2332,2015-07-07,4997.46,4993.76,5001.99,4902.21
2333,2015-07-06,4991.94,4963.8,5020.71,4960.93
2334,2015-07-03,5009.21,0.0,0.0,0.0
2335,2015-07-02,5009.21,5024.3,5027.47,4990.74
2336,2015-07-01,5013.12,5029.05,5038.55,4994.46
2337,2015-06-30,4986.87,5000.15,5008.76,4968.26
2338,2015-06-29,4958.47,5021.21,5051.01,4956.23
2339,2015-06-26,5080.51,5113.26,5121.47,5060.82
2340,2015-06-25,5112.19,5139.48,5141.71,5102.16
2341,2015-06-24,5122.41,5151.38,5164.36,5121.64
2342,2015-06-23,5160.09,5161.68,5163.41,5139.33
2343,2015-06-22,5153.97,5147.87,5162.13,5142.78
2344,2015-06-19,5117.0,5139.77,5140.17,5113.94
2345,2015-06-18,5132.95,5082.06,5143.32,5082.03
2346,2015-06-17,5064.88,5067.68,5080.11,5042.25
2347,2015-06-16,5055.55,5023.58,5063.06,5022.56
2348,2015-06-15,5029.97,5011.79,5035.37,4985.94
2349,2015-06-12,5051.1,5060.24,5067.96,5043.24
2350,2015-06-11,5082.51,5088.26,5101.39,5075.05
2351,2015-06-10,5076.69,5029.41,5086.66,5024.17
2352,2015-06-09,5013.87,5013.13,5027.02,4974.62
2353,2015-06-08,5021.63,5066.65,5069.0,5014.06
2354,2015-06-05,5068.46,5057.04,5074.98,5025.52
2355,2015-06-04,5059.12,5078.22,5101.11,5046.29
2356,2015-06-03,5099.23,5098.48,5114.6,5084.99
2357,2015-06-02,5076.52,5063.47,5100.02,5047.35
2358,2015-06-01,5082.93,5094.94,5099.01,5045.67
2359,2015-05-29,5070.03,5093.1,5099.4,5057.59
2360,2015-05-28,5097.98,5096.34,5106.65,5080.25
2361,2015-05-27,5106.59,5047.86,5111.54,5039.37
2362,2015-05-26,5032.75,5076.91,5081.17,5016.74
2363,2015-05-25,5089.36,0.0,0.0,0.0
2364,2015-05-22,5089.36,5085.39,5103.84,5085.19
2365,2015-05-21,5090.79,5065.94,5098.23,5062.51
2366,2015-05-20,5071.74,5072.44,5097.52,5050.21
2367,2015-05-19,5070.03,5080.44,5087.35,5062.8
2368,2015-05-18,5078.44,5040.92,5084.5,5037.54
2369,2015-05-15,5048.29,5059.15,5062.65,5034.84
2370,2015-05-14,5050.8,5016.68,5051.72,4999.65
2371,2015-05-13,4981.69,4991.42,5012.97,4977.49
2372,2015-05-12,4976.19,4966.44,4995.5,4931.6
2373,2015-05-11,4993.57,5003.26,5017.38,4992.02
2374,2015-05-08,5003.55,4991.63,5014.33,4989.26
2375,2015-05-07,4945.54,4917.75,4957.12,4914.53
2376,2015-05-06,4919.64,4956.7,4965.1,4888.17
2377,2015-05-05,4939.33,5000.2,5008.27,4934.34
2378,2015-05-04,5016.93,5018.35,5043.62,5013.02
2379,2015-05-01,5005.39,4966.32,5005.39,4962.74
2380,2015-04-30,4941.42,4996.99,5015.96,4921.55
2381,2015-04-29,5023.64,5028.45,5053.84,4999.83
2382,2015-04-28,5055.42,5063.26,5075.3,5006.28
2383,2015-04-27,5060.25,5104.36,5119.83,5053.54
2384,2015-04-24,5092.08,5096.34,5100.37,5081.21
2385,2015-04-23,5056.06,5020.22,5073.09,5019.29
2386,2015-04-22,5035.17,5026.57,5040.65,4992.62
2387,2015-04-21,5014.1,5023.96,5028.22,5009.51
2388,2015-04-20,4994.6,4958.07,5000.2,4952.68
2389,2015-04-17,4931.81,4966.11,4974.09,4912.33
2390,2015-04-16,5007.79,4999.36,5016.0,4996.0
2391,2015-04-15,5011.02,4992.62,5021.19,4989.24
2392,2015-04-14,4977.29,4988.82,4996.82,4952.01
2393,2015-04-13,4988.25,5001.55,5024.25,4985.96
2394,2015-04-10,4995.98,4977.03,4996.08,4970.02
2395,2015-04-09,4974.56,4950.84,4975.93,4928.11
2396,2015-04-08,4950.82,4914.15,4956.72,4914.15
2397,2015-04-07,4910.23,4917.5,4948.88,4909.77
2398,2015-04-06,4917.32,4855.94,4929.62,4852.91
2399,2015-04-03,4886.94,0.0,0.0,0.0
2400,2015-04-02,4886.94,4885.41,4901.33,4872.96
2401,2015-04-01,4880.23,4894.36,4899.38,4844.39
2402,2015-03-31,4900.88,4925.91,4940.87,4899.31
2403,2015-03-30,4947.44,4921.78,4948.46,4921.12
2404,2015-03-27,4891.22,4863.74,4899.26,4859.66
2405,2015-03-26,4863.36,4835.71,4889.21,4825.93
2406,2015-03-25,4876.52,5002.83,5006.76,4876.52
2407,2015-03-24,4994.73,5010.1,5032.48,4994.56
2408,2015-03-23,5010.97,5020.6,5031.39,5010.97
2409,2015-03-20,5026.42,5033.47,5042.14,5020.07
2410,2015-03-19,4992.38,4982.02,5000.02,4979.94
2411,2015-03-18,4982.83,4926.83,5001.57,4907.72
2412,2015-03-17,4937.43,4912.65,4944.91,4907.02
2413,2015-03-16,4929.51,4897.27,4929.94,4889.09
2414,2015-03-13,4871.76,4885.54,4904.47,4842.8
2415,2015-03-12,4893.29,4853.98,4895.8,4853.2
2416,2015-03-11,4849.94,4866.94,4876.09,4846.79
2417,2015-03-10,4859.79,4899.51,4903.44,4859.79
2418,2015-03-09,4942.44,4936.08,4950.47,4920.82
2419,2015-03-06,4927.37,4967.24,4982.93,4918.63
2420,2015-03-05,4982.81,4979.95,4993.52,4963.1
2421,2015-03-04,4967.14,4961.24,4973.32,4938.9
2422,2015-03-03,4979.9,4990.7,4996.66,4956.07
2423,2015-03-02,5008.1,4973.43,5008.57,4972.01
2424,2015-02-27,4963.53,4985.03,4989.25,4960.87
2425,2015-02-26,4987.89,4969.27,4989.11,4955.51
2426,2015-02-25,4967.14,4960.36,4984.24,4956.0
2427,2015-02-24,4968.12,4956.21,4971.18,4945.14
2428,2015-02-23,4960.97,4953.1,4960.97,4939.56
2429,2015-02-20,4955.97,4919.78,4957.02,4905.59
2430,2015-02-19,4924.7,4901.51,4929.53,4900.63
2431,2015-02-18,4906.36,4890.84,4907.5,4885.6
